F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.03,0.12,0.12,0.03,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,0,250,9,72,7120,3081,1.0,0.0003660280735802,1.5377796131516688e-07,0.0027425819332489,6.479877233505249,0.0090150833129882,"[0.18055555555555555, 0.16666666666666666, 0.1388888888888889, 0.125, 0.125, 0.125, 0.08333333333333333, 0.041666666666666664, 0.013888888888888888]","[0.192, 0.16, 0.16, 0.128, 0.12, 0.112, 0.052, 0.044, 0.032]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:34:53
0.55,0.6,0.6,0.52,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,1,250,9,322,6870,3081,4.48,0.0019521115164938,1.541206821641106e-07,0.0030631005940305,28.33682918548584,0.0092406272888183,"[0.17701863354037267, 0.15527950310559005, 0.15217391304347827, 0.13664596273291926, 0.12732919254658384, 0.12111801242236025, 0.052795031055900624, 0.043478260869565216, 0.034161490683229816]","[0.204, 0.184, 0.152, 0.148, 0.088, 0.064, 0.064, 0.06, 0.036]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:35:53
0.74,0.76,0.76,0.77,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,2,250,9,572,6620,3081,7.95,0.0050897982418243,9.437452737084605e-08,0.0027207017365445,50.24067425727844,0.0050089359283447,"[0.18006993006993008, 0.17482517482517482, 0.1520979020979021, 0.1381118881118881, 0.10664335664335664, 0.1048951048951049, 0.057692307692307696, 0.045454545454545456, 0.04020979020979021]","[0.176, 0.144, 0.14, 0.124, 0.124, 0.104, 0.08, 0.068, 0.04]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:37:16
