F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.89,0.89,0.89,0.89,Breaking_Ties,AG_News,127600,XLMR-Base,0,250,4,893,88427,38280,1.0,0.0078259466275789,0.0872980169767582,0.0377356273183394,76.52397155761719,820.5614457130432,"[0.2620380739081747, 0.25083986562150057, 0.24636058230683092, 0.24076147816349383]","[0.368, 0.356, 0.232, 0.044]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 08:30:56
0.89,0.89,0.89,0.89,Breaking_Ties,AG_News,127600,XLMR-Base,1,250,4,1143,88177,38280,1.28,0.0097218656910081,0.0872979577346565,0.0376581348557855,98.26501679420473,818.7257776260376,"[0.2764654418197725, 0.27034120734908135, 0.2554680664916885, 0.19772528433945757]","[0.404, 0.376, 0.18, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 08:52:27
0.9,0.9,0.9,0.9,Breaking_Ties,AG_News,127600,XLMR-Base,2,250,4,1393,87927,38280,1.56,0.0118917412809475,0.0853088080532902,0.0380008852939956,119.81233048439026,816.5380892753601,"[0.29935391241923903, 0.28930366116295764, 0.24192390524048815, 0.16941852117731515]","[0.388, 0.384, 0.18, 0.048]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 09:14:17
0.9,0.9,0.9,0.9,Breaking_Ties,AG_News,127600,XLMR-Base,3,250,4,1643,87677,38280,1.84,0.0146790432265163,0.0846991190616639,0.0375420924780875,141.30512809753418,814.2577993869781,"[0.31223371880706025, 0.30432136335970783, 0.2325015216068168, 0.1509433962264151]","[0.428, 0.32, 0.196, 0.056]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 09:36:27
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,4,250,4,1893,87427,38280,2.12,0.0164391711015455,0.0852697623482777,0.0374853842728618,162.8982892036438,811.7535684108734,"[0.32065504490227154, 0.3132593766508188, 0.22768092974115162, 0.13840464870575805]","[0.4, 0.348, 0.172, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 09:58:56
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,5,250,4,2143,87177,38280,2.4,0.0189564899537954,0.0863838043767499,0.0364662193152223,184.25629711151123,809.4346871376038,"[0.32384507699486703, 0.32337844143723754, 0.22118525431637892, 0.13159122725151656]","[0.408, 0.356, 0.192, 0.044]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 10:21:44
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,6,250,4,2393,86927,38280,2.68,0.0214985803300231,0.0849122532755223,0.0381568451552485,205.87298107147217,807.0499320030212,"[0.33221897200167155, 0.32720434600919346, 0.21813623067279567, 0.12244045131633932]","[0.392, 0.36, 0.176, 0.072]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 10:44:51
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,7,250,4,2643,86677,38280,2.96,0.0223655175516891,0.0841049467714216,0.0376274030097096,227.4587004184723,804.7274692058563,"[0.3348467650397276, 0.3333333333333333, 0.21415058645478624, 0.11766931517215286]","[0.408, 0.332, 0.192, 0.068]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 11:08:17
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,8,250,4,2893,86427,38280,3.24,0.0253493093596712,0.0835409395824882,0.0383160792027119,248.9763145446777,802.8293602466583,"[0.341168337366056, 0.3332181126857933, 0.21223643276875215, 0.11337711717939855]","[0.4, 0.4, 0.168, 0.032]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 11:32:03
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,9,250,4,3143,86177,38280,3.52,0.0277231748663188,0.0856637764393568,0.0381383743420583,270.472332239151,800.2660336494446,"[0.34584791600381803, 0.33853006681514475, 0.20871778555520204, 0.10690423162583519]","[0.412, 0.384, 0.136, 0.068]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 11:56:07
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,10,250,4,3393,85927,38280,3.8,0.0298554012724877,0.0845098967460344,0.0384098500525061,292.0207757949829,798.1494343280792,"[0.3486590038314176, 0.34394341290893016, 0.20335985853227231, 0.1040377247273799]","[0.416, 0.36, 0.176, 0.048]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 12:20:32
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,11,250,4,3643,85677,38280,4.08,0.0315495668811704,0.0854249466634222,0.0386005979455128,313.4355318546295,795.4969093799591,"[0.3532802635190777, 0.3450452923414768, 0.20148229481196817, 0.10019214932747736]","[0.424, 0.36, 0.176, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 12:45:15
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,12,250,4,3893,85427,38280,4.36,0.0352435160967111,0.0833510927140909,0.0386762759485266,334.9787406921387,793.3247606754303,"[0.35782173131261236, 0.34600565116876447, 0.19984587721551503, 0.09632674030310814]","[0.352, 0.336, 0.2, 0.112]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 13:10:17
