F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.89,0.89,0.89,0.89,Random_Sampling,AG_News,127600,XLMR-Base,0,250,4,893,88427,38280,1.0,0.0077552978383806,8.952101282886176e-08,0.0377583486770078,76.53443026542664,0.0047760009765625,"[0.2620380739081747, 0.25083986562150057, 0.24636058230683092, 0.24076147816349383]","[0.3, 0.264, 0.26, 0.176]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 20:58:38
0.89,0.89,0.89,0.89,Random_Sampling,AG_News,127600,XLMR-Base,1,250,4,1143,88177,38280,1.28,0.0098744674166933,7.40110634242339e-08,0.0369452491211004,98.16202521324158,0.0046751499176025,"[0.2615923009623797, 0.2537182852143482, 0.2537182852143482, 0.23097112860892388]","[0.3, 0.244, 0.24, 0.216]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 21:06:27
0.89,0.89,0.89,0.89,Random_Sampling,AG_News,127600,XLMR-Base,2,250,4,1393,87927,38280,1.56,0.0118375745691294,8.764130000091576e-08,0.0365077451787698,119.76695823669434,0.0046179294586181,"[0.26202440775305097, 0.25771715721464467, 0.24694903086862885, 0.23330940416367552]","[0.276, 0.272, 0.256, 0.196]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 21:14:38
0.89,0.89,0.89,0.9,Random_Sampling,AG_News,127600,XLMR-Base,3,250,4,1643,87677,38280,1.84,0.0146363202000674,1.0110883059656205e-07,0.0376012980946075,141.31231689453125,0.0063033103942871,"[0.26110772976262936, 0.2598904443091905, 0.2513694461351187, 0.22763237979306147]","[0.3, 0.256, 0.236, 0.208]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 21:23:10
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,4,250,4,1893,87427,38280,2.12,0.0166431501281515,1.3285654356246674e-07,0.0369377319608136,162.86223578453064,0.0079808235168457,"[0.2577918647649234, 0.25303750660327523, 0.2519809825673534, 0.23718964606444798]","[0.28, 0.26, 0.232, 0.228]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 21:32:03
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,5,250,4,2143,87177,38280,2.4,0.0192151839867166,7.689538745355822e-08,0.0378499759144733,184.21060037612915,0.0047345161437988,"[0.2552496500233318, 0.2547830144657023, 0.2501166588894074, 0.23985067662155857]","[0.28, 0.248, 0.244, 0.228]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 21:41:18
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,6,250,4,2393,86927,38280,2.68,0.0215297151702594,7.658329655002687e-08,0.0370882895437987,205.87092208862305,0.0046956539154052,"[0.25365649811951524, 0.25240284162139576, 0.2498955286251567, 0.2440451316339323]","[0.3, 0.272, 0.22, 0.208]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 21:50:55
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,7,250,4,2643,86677,38280,2.96,0.0243322582301587,7.432755313046676e-08,0.0377689721735381,227.4087431430817,0.0046560764312744,"[0.25198637911464244, 0.24933787362845253, 0.24933787362845253, 0.24933787362845253]","[0.264, 0.26, 0.24, 0.236]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 22:00:53
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,8,250,4,2893,86427,38280,3.24,0.0256186503666228,8.885786394121183e-08,0.0374506543296611,248.99741077423096,0.0046770572662353,"[0.2509505703422053, 0.2506049083995852, 0.25025924645696507, 0.2481852748012444]","[0.288, 0.28, 0.248, 0.184]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 22:11:13
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,9,250,4,3143,86177,38280,3.52,0.0283627187111026,9.038385041960241e-08,0.0371428800889073,270.54291462898254,0.0049736499786376,"[0.2526248806872415, 0.2513522112631244, 0.25071587655106586, 0.24530703149856825]","[0.28, 0.252, 0.244, 0.224]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 22:21:54
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,10,250,4,3393,85927,38280,3.8,0.0304156608931675,1.5042532925507124e-07,0.0368357795364246,292.04093956947327,0.0090649127960205,"[0.25287356321839083, 0.2513999410551135, 0.25051576775714707, 0.24521072796934865]","[0.3, 0.264, 0.224, 0.212]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 22:32:57
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,11,250,4,3643,85677,38280,4.08,0.0319725255030939,1.3578489124646326e-07,0.0378540659323154,313.52185797691345,0.0090498924255371,"[0.2539116113093604, 0.25226461707384024, 0.25006862475981334, 0.243755146856986]","[0.288, 0.28, 0.244, 0.188]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 22:44:21
0.9,0.9,0.9,0.9,Random_Sampling,AG_News,127600,XLMR-Base,12,250,4,3893,85427,38280,4.36,0.0354297817819206,7.49177603312082e-08,0.0380383166158052,335.10485792160034,0.0047121047973632,"[0.2561006935525302, 0.2519907526329309, 0.24813768302080658, 0.24377087079373233]","[0.28, 0.248, 0.244, 0.228]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 22:56:07
0.91,0.91,0.91,0.91,Random_Sampling,AG_News,127600,XLMR-Base,13,250,4,4143,85177,38280,4.64,0.0367346700206703,9.022123392424225e-08,0.037828850311534,356.6612470149994,0.0048084259033203,"[0.2544050205165339, 0.2536809075549119, 0.24812937484914313, 0.24378469707941106]","[0.28, 0.264, 0.236, 0.22]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 23:08:14
0.91,0.91,0.91,0.91,Random_Sampling,AG_News,127600,XLMR-Base,14,250,4,4393,84927,38280,4.92,0.0389531630233946,7.47606697817562e-08,0.0379788256196374,378.28030157089233,0.0046467781066894,"[0.25517869337582516, 0.253357614386524, 0.24903255178693376, 0.24243114045071704]","[0.264, 0.264, 0.244, 0.228]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 23:20:44
0.91,0.91,0.91,0.91,Random_Sampling,AG_News,127600,XLMR-Base,15,250,4,4643,84677,38280,5.2,0.0424011181923587,8.954419526658057e-08,0.037820826261042,399.8130900859833,0.0054092407226562,"[0.2556536721947017, 0.253930648287745, 0.2479000646133965, 0.2425156149041568]","[0.268, 0.264, 0.26, 0.208]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 23:33:34
0.91,0.91,0.91,0.91,Random_Sampling,AG_News,127600,XLMR-Base,16,250,4,4893,84427,38280,5.48,0.0434271393916207,1.4603813272962018e-07,0.0371959319245408,421.26403641700745,0.0091633796691894,"[0.2562844880441447, 0.2542407520948293, 0.2458614347026364, 0.24361332515838954]","[0.272, 0.264, 0.232, 0.232]","[0.25, 0.25, 0.25, 0.25]",2023-03-25 23:46:46
0.91,0.91,0.91,0.91,Random_Sampling,AG_News,127600,XLMR-Base,17,250,4,5143,84177,38280,5.76,0.0461991369102923,9.131370608025867e-08,0.037010314121522,442.75563955307007,0.0046994686126708,"[0.25510402488819756, 0.2531596344545985, 0.24713202411044138, 0.2446043165467626]","[0.276, 0.272, 0.236, 0.216]","[0.25, 0.25, 0.25, 0.25]",2023-03-26 00:00:19
