F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.03,0.12,0.12,0.03,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,0,100,9,72,7120,3081,1.0,0.0003793637987504,0.0075251108794133,0.0031143728148178,6.477421283721924,68.19381809234619,"[0.18055555555555555, 0.16666666666666666, 0.1388888888888889, 0.125, 0.125, 0.125, 0.08333333333333333, 0.041666666666666664, 0.013888888888888888]","[0.31, 0.28, 0.16, 0.11, 0.06, 0.04, 0.02, 0.02]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:13:59
0.1,0.17,0.17,0.08,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,1,100,9,172,7020,3081,2.39,0.0016839241094629,0.0067682837449111,0.0031357506630417,15.124010801315308,67.31424641609192,"[0.23837209302325582, 0.21511627906976744, 0.16279069767441862, 0.11627906976744186, 0.0755813953488372, 0.06395348837209303, 0.05813953488372093, 0.05232558139534884, 0.01744186046511628]","[0.23, 0.19, 0.13, 0.12, 0.12, 0.08, 0.07, 0.05, 0.01]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:16:08
0.4,0.47,0.47,0.44,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,2,100,9,272,6920,3081,3.78,0.002151870629809,0.0064717111401127,0.0031039553440548,23.91186761856079,66.3847234249115,"[0.22058823529411764, 0.1948529411764706, 0.15073529411764705, 0.11029411764705882, 0.10294117647058823, 0.07720588235294118, 0.07352941176470588, 0.05514705882352941, 0.014705882352941176]","[0.42, 0.14, 0.13, 0.12, 0.07, 0.04, 0.03, 0.03, 0.02]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:18:25
0.65,0.69,0.69,0.62,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,3,100,9,372,6820,3081,5.17,0.0034298086006013,0.0061008598239137,0.0028830863083207,32.63207745552063,65.43807291984558,"[0.1693548387096774, 0.16666666666666666, 0.1478494623655914, 0.1424731182795699, 0.11559139784946236, 0.11290322580645161, 0.06720430107526881, 0.05913978494623656, 0.01881720430107527]","[0.23, 0.2, 0.14, 0.13, 0.1, 0.09, 0.05, 0.04, 0.02]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:20:49
0.43,0.49,0.49,0.53,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,4,100,9,472,6720,3081,6.56,0.0039480282022207,0.0069973057740024,0.0031112891545192,41.49747085571289,64.51816773414612,"[0.17584745762711865, 0.13559322033898305, 0.13347457627118645, 0.1271186440677966, 0.12076271186440678, 0.10805084745762712, 0.07415254237288135, 0.0635593220338983, 0.0614406779661017]","[0.41, 0.13, 0.11, 0.11, 0.08, 0.07, 0.06, 0.03]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:23:21
0.62,0.67,0.67,0.63,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,5,100,9,572,6620,3081,7.95,0.0051607339822295,0.0066249414139251,0.0031452930637455,50.23340320587158,63.531577587127686,"[0.16083916083916083, 0.1555944055944056, 0.12937062937062938, 0.11888111888111888, 0.11188811188811189, 0.1048951048951049, 0.07342657342657342, 0.07342657342657342, 0.07167832167832168]","[0.23, 0.19, 0.16, 0.13, 0.09, 0.08, 0.07, 0.05]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:26:01
0.79,0.79,0.79,0.8,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,6,100,9,672,6520,3081,9.34,0.0053245670295948,0.0062650748620807,0.0031087993148349,59.07295227050781,62.59786677360535,"[0.14434523809523808, 0.14285714285714285, 0.12202380952380952, 0.11755952380952381, 0.11458333333333333, 0.09523809523809523, 0.09523809523809523, 0.08630952380952381, 0.0818452380952381]","[0.23, 0.19, 0.18, 0.14, 0.12, 0.08, 0.04, 0.01, 0.01]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:28:49
0.8,0.8,0.8,0.81,Breaking_Ties,10k_Newsarticles,10273,XLMR-Base,7,100,9,772,6420,3081,10.73,0.0070939006911007,0.0067654221678012,0.0031059950500535,67.91970467567444,61.65216422080994,"[0.15414507772020725, 0.13601036269430053, 0.12435233160621761, 0.12176165803108809, 0.12046632124352331, 0.09844559585492228, 0.08419689119170984, 0.08419689119170984, 0.07642487046632124]","[0.31, 0.15, 0.12, 0.12, 0.11, 0.09, 0.07, 0.03]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 18:31:45
