F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.21,0.29,0.29,0.19,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,0,100,9,72,7120,3081,1.0,0.0003737630721003,1.2119608821034514e-07,0.0029792669588768,6.731692790985107,0.0072827339172363,"[0.18055555555555555, 0.16666666666666666, 0.1388888888888889, 0.125, 0.125, 0.125, 0.08333333333333333, 0.041666666666666664, 0.013888888888888888]","[0.26, 0.16, 0.13, 0.13, 0.13, 0.09, 0.05, 0.04, 0.01]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:40:44
0.26,0.35,0.35,0.29,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,1,100,9,172,7020,3081,2.39,0.0016771339467281,1.5159837014338364e-07,0.0030855445381959,15.147658586502075,0.0091032981872558,"[0.20348837209302326, 0.1511627906976744, 0.14534883720930233, 0.13372093023255813, 0.12790697674418605, 0.12209302325581395, 0.06395348837209303, 0.029069767441860465, 0.023255813953488372]","[0.15, 0.14, 0.14, 0.14, 0.14, 0.1, 0.08, 0.07, 0.04]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:41:46
0.54,0.6,0.6,0.53,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,2,100,9,272,6920,3081,3.78,0.0020823175651342,9.426282014287945e-08,0.0030780719317333,23.884460926055908,0.0051078796386718,"[0.18382352941176472, 0.14705882352941177, 0.14338235294117646, 0.13602941176470587, 0.1323529411764706, 0.11397058823529412, 0.05514705882352941, 0.04779411764705882, 0.04044117647058824]","[0.21, 0.19, 0.15, 0.11, 0.1, 0.09, 0.09, 0.05, 0.01]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:42:56
0.59,0.65,0.65,0.57,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,3,100,9,372,6820,3081,5.17,0.0034333989731284,1.0495134186691353e-07,0.0030021328550499,32.650407791137695,0.005526065826416,"[0.19086021505376344, 0.15591397849462366, 0.13172043010752688, 0.12903225806451613, 0.12365591397849462, 0.12365591397849462, 0.06451612903225806, 0.043010752688172046, 0.03763440860215054]","[0.22, 0.16, 0.15, 0.14, 0.11, 0.09, 0.07, 0.04, 0.02]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:44:14
0.61,0.66,0.66,0.58,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,4,100,9,472,6720,3081,6.56,0.0039739610531102,9.09318312114163e-08,0.0030655474144588,41.48306608200073,0.0049564838409423,"[0.19703389830508475, 0.15254237288135594, 0.13559322033898305, 0.1292372881355932, 0.12076271186440678, 0.11864406779661017, 0.059322033898305086, 0.05296610169491525, 0.03389830508474576]","[0.21, 0.16, 0.13, 0.12, 0.1, 0.1, 0.07, 0.07, 0.04]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:45:41
0.63,0.67,0.67,0.66,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,5,100,9,572,6620,3081,7.95,0.0053321008980846,1.299885541226268e-07,0.0030469998233712,50.26525449752808,0.0073223114013671,"[0.1993006993006993, 0.1486013986013986, 0.13986013986013987, 0.12762237762237763, 0.11713286713286714, 0.11538461538461539, 0.06118881118881119, 0.050699300699300696, 0.04020979020979021]","[0.15, 0.14, 0.13, 0.12, 0.11, 0.11, 0.09, 0.09, 0.06]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:47:17
0.75,0.75,0.75,0.76,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,6,100,9,672,6520,3081,9.34,0.0056983695795776,1.499397125844291e-07,0.0026999243291657,58.97934937477112,0.0090913772583007,"[0.18898809523809523, 0.14732142857142858, 0.13541666666666666, 0.12202380952380952, 0.12053571428571429, 0.11755952380952381, 0.06547619047619048, 0.052083333333333336, 0.050595238095238096]","[0.18, 0.16, 0.16, 0.14, 0.08, 0.08, 0.08, 0.06, 0.06]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:49:01
0.8,0.8,0.8,0.81,Random_Sampling,10k_Newsarticles,10273,XLMR-Base,7,100,9,772,6420,3081,10.73,0.0066527573703092,1.282614412209503e-07,0.0027972626253067,67.87392568588257,0.0072412490844726,"[0.17487046632124353, 0.1489637305699482, 0.13860103626943004, 0.12953367875647667, 0.12305699481865284, 0.11010362694300518, 0.06476683937823834, 0.05569948186528497, 0.054404145077720206]","[0.19, 0.17, 0.16, 0.16, 0.11, 0.06, 0.06, 0.05, 0.04]","[0.16325868224602402, 0.16325868224602402, 0.14703018500486856, 0.13729308666017526, 0.11684518013631938, 0.09899383317104836, 0.06491398896462187, 0.05582603050957481, 0.05258033106134372]",2023-03-23 17:50:55
