F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.23,0.33,0.33,0.24,Breaking_Ties,Go_Emotions,15237,XLMR-Base,10,50,10,607,10058,4572,5.69,0.0050604867941015,0.0098274750199812,0.0042671470017913,51.82384419441223,92.49870419502258,"[0.13838550247116968, 0.12026359143327842, 0.11367380560131796, 0.10543657331136738, 0.10378912685337727, 0.09555189456342669, 0.08401976935749589, 0.08072487644151564, 0.08072487644151564, 0.07742998352553541]","[0.16, 0.12, 0.12, 0.12, 0.12, 0.1, 0.1, 0.1, 0.04, 0.02]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:28:19
0.16,0.28,0.28,0.25,Breaking_Ties,Go_Emotions,15237,XLMR-Base,11,50,10,657,10008,4572,6.16,0.0050311531106618,0.0099034291821556,0.0043765768411333,56.16204047203064,91.96595621109007,"[0.1400304414003044, 0.1202435312024353, 0.1080669710806697, 0.1050228310502283, 0.0989345509893455, 0.0958904109589041, 0.0852359208523592, 0.0837138508371385, 0.0821917808219178, 0.0806697108066971]","[0.16, 0.14, 0.14, 0.12, 0.1, 0.1, 0.08, 0.06, 0.06, 0.04]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:31:49
0.29,0.38,0.38,0.44,Breaking_Ties,Go_Emotions,15237,XLMR-Base,12,50,10,707,9958,4572,6.63,0.0064469719106455,0.0100031651433042,0.0044837370426079,60.47285151481629,91.47685027122498,"[0.14002828854314003, 0.11456859971711457, 0.1074964639321075, 0.10466760961810467, 0.10042432814710042, 0.09900990099009901, 0.08345120226308345, 0.08345120226308345, 0.08345120226308345, 0.08345120226308345]","[0.2, 0.16, 0.16, 0.12, 0.12, 0.12, 0.04, 0.04, 0.04]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:35:22
0.27,0.35,0.35,0.32,Breaking_Ties,Go_Emotions,15237,XLMR-Base,13,50,10,757,9908,4572,7.1,0.0068198333747146,0.008417331302622,0.0043796680347518,64.73376178741455,91.07740116119383,"[0.13870541611624834, 0.11096433289299867, 0.1096433289299868, 0.10700132100396301, 0.0977542932628798, 0.095112285336856, 0.08850726552179657, 0.08586525759577279, 0.08586525759577279, 0.08058124174372523]","[0.22, 0.18, 0.12, 0.1, 0.1, 0.08, 0.08, 0.06, 0.06]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:38:59
0.18,0.27,0.27,0.21,Breaking_Ties,Go_Emotions,15237,XLMR-Base,14,50,10,807,9858,4572,7.57,0.0068139702271144,0.0089039241153169,0.0043106071139449,69.03727865219116,90.62478804588318,"[0.13630731102850063, 0.11648079306071871, 0.11524163568773234, 0.10408921933085502, 0.09417596034696406, 0.09169764560099132, 0.09045848822800495, 0.08550185873605948, 0.08426270136307311, 0.08178438661710037]","[0.24, 0.14, 0.12, 0.12, 0.12, 0.08, 0.08, 0.04, 0.04, 0.02]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:42:40
0.3,0.38,0.38,0.44,Breaking_Ties,Go_Emotions,15237,XLMR-Base,15,50,10,857,9808,4572,8.04,0.0071137679959844,0.008431554562972,0.0044777204752674,73.25074577331543,90.26457977294922,"[0.13302217036172695, 0.12368728121353559, 0.11551925320886815, 0.10618436406067679, 0.09101516919486581, 0.08751458576429405, 0.08751458576429405, 0.08751458576429405, 0.08634772462077013, 0.08168028004667445]","[0.2, 0.16, 0.16, 0.14, 0.12, 0.1, 0.08, 0.02, 0.02]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:46:25
0.39,0.45,0.45,0.47,Breaking_Ties,Go_Emotions,15237,XLMR-Base,16,50,10,907,9758,4572,8.5,0.0081814786258801,0.0091687415454354,0.0044450280825699,77.60700392723083,89.69760370254517,"[0.13230429988974643, 0.12017640573318633, 0.11797133406835722, 0.10915104740904079, 0.09151047409040794, 0.09040793825799338, 0.08599779492833518, 0.08599779492833518, 0.08379272326350606, 0.08269018743109151]","[0.28, 0.2, 0.16, 0.12, 0.12, 0.08, 0.02, 0.02]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:50:14
0.46,0.49,0.49,0.5,Breaking_Ties,Go_Emotions,15237,XLMR-Base,17,50,10,957,9708,4572,8.97,0.0082170202412866,0.0081647748249791,0.004422909204481,81.73114800453186,89.33001041412354,"[0.13584117032392895, 0.11494252873563218, 0.11180773249738767, 0.10762800417972831, 0.1013584117032393, 0.09404388714733543, 0.0877742946708464, 0.08463949843260188, 0.08150470219435736, 0.08045977011494253]","[0.26, 0.18, 0.16, 0.14, 0.12, 0.1, 0.04]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:54:07
0.38,0.42,0.42,0.47,Breaking_Ties,Go_Emotions,15237,XLMR-Base,18,50,10,1007,9658,4572,9.44,0.0078362711239016,0.0085016940905998,0.0044379968607225,86.11637210845947,88.85360980033875,"[0.13505461767626614, 0.11717974180734857, 0.10923535253227408, 0.10724925521350546, 0.10625620655412116, 0.09632571996027806, 0.08937437934458789, 0.08540218470705065, 0.07745779543197617, 0.07646474677259185]","[0.2, 0.18, 0.16, 0.14, 0.1, 0.08, 0.08, 0.04, 0.02]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 18:58:03
0.44,0.47,0.47,0.49,Breaking_Ties,Go_Emotions,15237,XLMR-Base,19,50,10,1057,9608,4572,9.91,0.0093479382567812,0.0085504848649257,0.0042844364503608,90.44148635864258,88.44029211997986,"[0.13718070009460737, 0.11542100283822138, 0.10879848628192999, 0.10785241248817408, 0.1021759697256386, 0.09933774834437085, 0.0946073793755913, 0.08609271523178808, 0.07568590350047304, 0.0728476821192053]","[0.2, 0.16, 0.14, 0.14, 0.12, 0.1, 0.1, 0.02, 0.02]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 19:02:03
0.26,0.35,0.35,0.36,Breaking_Ties,Go_Emotions,15237,XLMR-Base,20,50,10,1107,9558,4572,10.38,0.0092418501538225,0.0080643364486425,0.004398720988514,94.64730477333067,87.97970771789551,"[0.14001806684733514, 0.11472448057813911, 0.1102077687443541, 0.10840108401084012, 0.1002710027100271, 0.0984643179765131, 0.0966576332429991, 0.08852755194218609, 0.07317073170731707, 0.06955736224028906]","[0.3, 0.14, 0.12, 0.12, 0.08, 0.08, 0.08, 0.08]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 19:06:08
0.47,0.5,0.5,0.5,Breaking_Ties,Go_Emotions,15237,XLMR-Base,21,50,10,1157,9508,4572,10.85,0.0089486692263972,0.0082591305934834,0.0044239472728613,98.98267006874084,87.44613003730774,"[0.13915298184961106, 0.12273120138288678, 0.1097666378565255, 0.10890233362143474, 0.10112359550561797, 0.09593777009507347, 0.09420916162489196, 0.0881590319792567, 0.07346585998271392, 0.0665514261019879]","[0.18, 0.18, 0.16, 0.14, 0.12, 0.08, 0.08, 0.06]","[0.13342082239720035, 0.11657917760279965, 0.1036745406824147, 0.09951881014873142, 0.097331583552056, 0.09689413823272092, 0.09186351706036745, 0.09011373578302712, 0.08639545056867892, 0.0842082239720035]",2023-03-15 19:10:16
