F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.08,0.22,0.22,0.05,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,10,50,5,601,9507,4330,5.95,0.0049934956212046,0.0098543860166442,0.0043901132849475,52.25390887260437,90.30348300933838,"[0.34775374376039936, 0.32945091514143093, 0.11314475873544093, 0.10981697171381032, 0.09983361064891846]","[0.38, 0.38, 0.24]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:15:09
0.33,0.45,0.45,0.28,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,11,50,5,651,9457,4330,6.44,0.0057367644469491,0.0093983485815394,0.0041874664844127,56.67375946044922,89.79244565963745,"[0.35023041474654376, 0.30414746543778803, 0.1228878648233487, 0.12135176651305683, 0.10138248847926268]","[0.5, 0.26, 0.14, 0.06, 0.04]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:18:37
0.33,0.46,0.46,0.27,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,12,50,5,701,9407,4330,6.94,0.0064893977838263,0.0095890174618991,0.0043655310640852,61.023990869522095,89.37878847122192,"[0.3437945791726106, 0.3181169757489301, 0.11697574893009986, 0.11697574893009986, 0.10413694721825963]","[0.32, 0.28, 0.16, 0.12, 0.12]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:22:09
0.32,0.43,0.43,0.26,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,13,50,5,751,9357,4330,7.43,0.0067661725583158,0.0095762526881758,0.0043854831801404,65.3996410369873,88.92160558700562,"[0.3422103861517976, 0.3155792276964048, 0.11717709720372836, 0.11717709720372836, 0.10785619174434088]","[0.32, 0.28, 0.18, 0.16, 0.06]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:25:44
0.12,0.24,0.24,0.19,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,14,50,5,801,9307,4330,7.92,0.0070317649655396,0.009247803638204,0.0043489817796755,69.80611228942871,88.45698356628418,"[0.3408239700374532, 0.31335830212234705, 0.1198501872659176, 0.1136079900124844, 0.11235955056179775]","[0.36, 0.32, 0.2, 0.12]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:29:24
0.33,0.46,0.46,0.26,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,15,50,5,851,9257,4330,8.42,0.0068678035519575,0.0095151178156111,0.0044217149573278,74.07015538215637,87.96237850189209,"[0.3419506462984724, 0.29494712103407755, 0.12573443008225618, 0.1245593419506463, 0.1128084606345476]","[0.52, 0.18, 0.12, 0.12, 0.06]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:33:07
0.32,0.43,0.43,0.27,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,16,50,5,901,9207,4330,8.91,0.0079860973718874,0.0094355874174656,0.0042680966057065,78.46279501914978,87.47415041923523,"[0.3518312985571587, 0.2885682574916759, 0.12541620421753608, 0.12097669256381798, 0.11320754716981132]","[0.52, 0.28, 0.12, 0.06, 0.02]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:36:54
0.19,0.34,0.34,0.27,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,17,50,5,951,9157,4330,9.41,0.0085192364635714,0.0094202976531988,0.0043133567640835,82.79350805282593,87.01821446418762,"[0.3480546792849632, 0.3007360672975815, 0.11987381703470032, 0.11777076761303891, 0.11356466876971609]","[0.74, 0.18, 0.04, 0.02, 0.02]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:40:45
0.33,0.46,0.46,0.27,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,18,50,5,1001,9107,4330,9.9,0.0089198481206569,0.0092886418781526,0.0042441275183238,87.211834192276,86.56555247306824,"[0.33966033966033965, 0.3226773226773227, 0.11488511488511488, 0.11388611388611389, 0.1088911088911089]","[0.36, 0.2, 0.18, 0.18, 0.08]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:44:40
0.34,0.46,0.46,0.28,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,19,50,5,1051,9057,4330,10.4,0.0097744370029148,0.0091460730213063,0.0043777814041425,91.5340940952301,86.10116243362427,"[0.340627973358706, 0.3168411037107517, 0.11798287345385347, 0.11227402473834443, 0.11227402473834443]","[0.42, 0.42, 0.08, 0.06, 0.02]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:48:39
0.33,0.46,0.46,0.27,Breaking_Ties,MedicalAbstracts,14438,XLMR-Base,20,50,5,1101,9007,4330,10.89,0.0096942464832311,0.0092391863944278,0.0044066780396976,95.87993168830872,85.59216141700745,"[0.3442325158946412, 0.3215258855585831, 0.11353315168029064, 0.11080835603996367, 0.10990009082652134]","[0.34, 0.28, 0.2, 0.14, 0.04]","[0.3327944572748268, 0.21916859122401847, 0.2113163972286374, 0.13325635103926098, 0.10346420323325635]",2023-03-15 17:52:42
